date,corr_upstream,corr_downstream,corr_bidirectional,corr_unconnected
2019-12-13,-0.00033986748894676566,0.05101121589541435,0.11823518574237823,0.02037484012544155
2019-12-20,0.0002766867692116648,0.05421954393386841,0.12145034968852997,0.02090676873922348
2019-12-27,0.0051368786953389645,0.05178720876574516,0.11374908685684204,0.019867930561304092
2020-01-03,0.005695265717804432,0.05438726767897606,0.11317966133356094,0.020606297999620438
2020-01-10,-0.012071342207491398,0.04742007702589035,0.09489727020263672,0.02103995531797409
2020-01-17,-0.009561347775161266,0.05376790836453438,0.10064508765935898,0.024930737912654877
2020-01-24,-0.01007601898163557,0.05218055471777916,0.09211105108261108,0.0253530852496624
2020-01-31,-0.011106223799288273,0.04365195706486702,0.09053196758031845,0.02528003789484501
2020-02-07,-0.013319808058440685,0.054866597056388855,0.08286157250404358,0.02697301097214222
2020-02-14,-0.011740702204406261,0.06073642894625664,0.09496176242828369,0.02695656009018421
2020-02-21,-0.006426634732633829,0.061323344707489014,0.09903030842542648,0.02732912264764309
2020-02-28,-0.005255894269794226,0.05922860652208328,0.11871226876974106,0.028816496953368187
2020-03-06,0.010384171269834042,0.07173185050487518,0.15056109428405762,0.03931531682610512
2020-03-13,-0.00468546524643898,0.07495956867933273,0.17273233830928802,0.036606866866350174
2020-03-20,-0.0002679341414477676,0.12614886462688446,0.2414163053035736,0.04559941962361336
2020-03-27,0.022005612030625343,0.16132700443267822,0.27083227038383484,0.08467956632375717
2020-04-03,-0.020775454118847847,0.18504971265792847,0.19311067461967468,0.08253198117017746
2020-04-10,0.005977383349090815,0.1898404210805893,0.17910324037075043,0.08673576265573502
2020-04-17,-0.0025189502630382776,0.16813495755195618,0.17411868274211884,0.08402027189731598
2020-04-24,-0.003849706845358014,0.15792326629161835,0.1855800449848175,0.08343800902366638
2020-05-01,0.00025297742104157805,0.1530023068189621,0.179273322224617,0.08297385275363922
2020-05-08,0.002227248391136527,0.1534769982099533,0.18444876372814178,0.08394430577754974
2020-05-15,0.00907693337649107,0.15833745896816254,0.1910102665424347,0.08607127517461777
2020-05-22,0.01434891577810049,0.14450688660144806,0.1887681931257248,0.0840020701289177
