date,corr_upstream,corr_downstream,corr_bidirectional,corr_unconnected
2017-10-20,0.27827727794647217,0.26307907700538635,0.2716015875339508,0.24156568944454193
2017-10-27,0.29328176379203796,0.27449578046798706,0.2712709307670593,0.24875350296497345
2017-11-03,0.29432326555252075,0.2827106714248657,0.24805381894111633,0.24121400713920593
2017-11-10,0.28682446479797363,0.2791290283203125,0.24201877415180206,0.2390284687280655
2017-11-17,0.2792050838470459,0.2700727581977844,0.22987361252307892,0.23578286170959473
2017-11-24,0.2856341600418091,0.28515109419822693,0.23898370563983917,0.24271394312381744
2017-12-01,0.29660487174987793,0.3084007501602173,0.26004737615585327,0.2575483024120331
2017-12-08,0.297369122505188,0.3124750554561615,0.2553068995475769,0.260322242975235
2017-12-15,0.29547417163848877,0.3168766498565674,0.24633903801441193,0.26486438512802124
2017-12-22,0.2938593327999115,0.3206729292869568,0.2440718710422516,0.26495957374572754
2017-12-29,0.2982572019100189,0.3229219615459442,0.24522840976715088,0.26698702573776245
2018-01-05,0.2993090748786926,0.3242282569408417,0.24511659145355225,0.26752084493637085
2018-01-12,0.29503628611564636,0.32552653551101685,0.2465478628873825,0.26574504375457764
2018-01-19,0.29432517290115356,0.32696348428726196,0.2575494945049286,0.2604706287384033
2018-01-26,0.303163081407547,0.33112624287605286,0.26988935470581055,0.2651422917842865
2018-02-02,0.29586395621299744,0.3323498070240021,0.2547492980957031,0.26404470205307007
2018-02-09,0.2982485592365265,0.32909759879112244,0.2548859715461731,0.2630871832370758
2018-02-16,0.3600408434867859,0.365570604801178,0.30881577730178833,0.3057387173175812
2018-02-23,0.3527684509754181,0.3590672016143799,0.2973477244377136,0.30232903361320496
2018-03-02,0.3534902036190033,0.35696709156036377,0.2993692457675934,0.299689382314682
2018-03-09,0.34493282437324524,0.35295164585113525,0.2925550937652588,0.29885950684547424
2018-03-16,0.3499423861503601,0.3524048328399658,0.2929215431213379,0.3000796437263489
2018-03-23,0.34987881779670715,0.3530147671699524,0.29399794340133667,0.29933983087539673
2018-03-30,0.3757067322731018,0.3592539131641388,0.29127588868141174,0.3257555663585663
2018-04-06,0.39089101552963257,0.3772374391555786,0.30470553040504456,0.3396100401878357
2018-04-13,0.38106855750083923,0.37953558564186096,0.2971233129501343,0.33374929428100586
2018-04-20,0.38788214325904846,0.3843066394329071,0.29601678252220154,0.335437148809433
2018-04-27,0.39328426122665405,0.3925837576389313,0.30110424757003784,0.3390442728996277
2018-05-04,0.3719790279865265,0.37719792127609253,0.30265313386917114,0.323560506105423
2018-05-11,0.36730337142944336,0.37816134095191956,0.29997509717941284,0.3260563313961029
2018-05-18,0.37277674674987793,0.3912792503833771,0.2993192970752716,0.32659581303596497
2018-05-25,0.3663735091686249,0.39232921600341797,0.30479496717453003,0.3248513638973236
2018-06-01,0.37038588523864746,0.3908080756664276,0.30873245000839233,0.32686612010002136
2018-06-08,0.371186226606369,0.3915770649909973,0.30999693274497986,0.3286539316177368
2018-06-15,0.3749612271785736,0.3964402675628662,0.3095518946647644,0.3304325044155121
2018-06-22,0.37069669365882874,0.39894208312034607,0.308836430311203,0.3274693489074707
2018-06-29,0.3714180886745453,0.40234875679016113,0.30929726362228394,0.3272172808647156
2018-07-06,0.3609047830104828,0.4076044261455536,0.29988935589790344,0.32204604148864746
2018-07-13,0.35773178935050964,0.40825051069259644,0.27995654940605164,0.31822726130485535
2018-07-20,0.360745906829834,0.4100302457809448,0.2990625202655792,0.31658560037612915
2018-07-27,0.3575872778892517,0.41123661398887634,0.31077414751052856,0.3185662627220154
2018-08-03,0.3635823726654053,0.4314004182815552,0.3179239332675934,0.3237350881099701
2018-08-10,0.3602556884288788,0.4300912618637085,0.31258493661880493,0.32305023074150085
2018-08-17,0.35833877325057983,0.42912256717681885,0.30250975489616394,0.32433879375457764
2018-08-24,0.3602207899093628,0.42697855830192566,0.30341142416000366,0.3260299861431122
2018-08-31,0.36022669076919556,0.4220094382762909,0.30787402391433716,0.32284125685691833
2018-09-07,0.3604702949523926,0.4239300489425659,0.3132432997226715,0.32403284311294556
2018-09-14,0.36238136887550354,0.4245252311229706,0.32007747888565063,0.32328492403030396
2018-09-21,0.36189547181129456,0.4223385453224182,0.32132887840270996,0.32510244846343994
2018-09-28,0.35830724239349365,0.41674545407295227,0.31193527579307556,0.319559246301651
2018-10-05,0.3576469123363495,0.41492652893066406,0.30519551038742065,0.32672637701034546
2018-10-12,0.35748642683029175,0.4062875509262085,0.2974384129047394,0.31812021136283875
2018-10-19,0.3678872585296631,0.40897777676582336,0.29986926913261414,0.3245942294597626
2018-10-26,0.3714298605918884,0.401303231716156,0.2886640131473541,0.31919553875923157
2018-11-02,0.3566887378692627,0.39779993891716003,0.2920650839805603,0.3143821060657501
2018-11-09,0.3283090889453888,0.369652658700943,0.2832123935222626,0.311944842338562
2018-11-16,0.31883278489112854,0.373895525932312,0.2684189975261688,0.314617782831192
2018-11-23,0.3452785015106201,0.38377583026885986,0.2969697117805481,0.3231453001499176
2018-11-30,0.341268390417099,0.37171387672424316,0.26782456040382385,0.31983041763305664
2018-12-07,0.3423113524913788,0.372289776802063,0.2660117745399475,0.3186807930469513
2018-12-14,0.3474104106426239,0.3690636157989502,0.24799516797065735,0.3177570104598999
2018-12-21,0.34061476588249207,0.3658329248428345,0.24422140419483185,0.3142099976539612
2018-12-28,0.3380177319049835,0.3751462399959564,0.24389640986919403,0.3176235556602478
2019-01-04,0.3388947546482086,0.3771003782749176,0.25094956159591675,0.31623509526252747
2019-01-11,0.33800363540649414,0.37076932191848755,0.2536487281322479,0.30668380856513977
2019-01-18,0.33800211548805237,0.36484503746032715,0.25836503505706787,0.30526435375213623
2019-01-25,0.3403119146823883,0.36468246579170227,0.25822433829307556,0.3056707978248596
2019-02-01,0.34927141666412354,0.37390002608299255,0.26377177238464355,0.30738192796707153
2019-02-08,0.35603392124176025,0.37688133120536804,0.27912724018096924,0.312639445066452
2019-02-15,0.33773523569107056,0.366390585899353,0.26622849702835083,0.30763208866119385
2019-02-22,0.33798661828041077,0.3694215416908264,0.2670685350894928,0.3090893626213074
2019-03-01,0.3397578299045563,0.36857956647872925,0.25799626111984253,0.31171250343322754
2019-03-08,0.34279507398605347,0.37057703733444214,0.25860050320625305,0.31503596901893616
2019-03-15,0.3436605930328369,0.36868995428085327,0.2538774609565735,0.31457188725471497
2019-03-22,0.32965388894081116,0.34042108058929443,0.2344461977481842,0.3022229075431824
2019-03-29,0.3029966354370117,0.3170031011104584,0.23506471514701843,0.2845620810985565
2019-04-05,0.28902667760849,0.29450786113739014,0.22596947848796844,0.27492907643318176
2019-04-12,0.2985285222530365,0.29696476459503174,0.22954778373241425,0.2907330095767975
2019-04-19,0.2909472584724426,0.29243379831314087,0.22704347968101501,0.2882031202316284
2019-04-26,0.2831057012081146,0.285469651222229,0.22235742211341858,0.28209036588668823
2019-05-03,0.29052838683128357,0.2948249280452728,0.22325031459331512,0.28352633118629456
2019-05-10,0.290536493062973,0.2965244650840759,0.2238249033689499,0.28376585245132446
2019-05-17,0.29739218950271606,0.3040952682495117,0.22884325683116913,0.2896437644958496
2019-05-24,0.3020448684692383,0.30568626523017883,0.2314661741256714,0.29320210218429565
2019-05-31,0.29990893602371216,0.3059852123260498,0.23351769149303436,0.2931472659111023
2019-06-07,0.3000951111316681,0.30910590291023254,0.23670855164527893,0.28926804661750793
2019-06-14,0.3025376498699188,0.311057448387146,0.2348770797252655,0.2924894094467163
2019-06-21,0.3074050843715668,0.32419225573539734,0.24595408141613007,0.3041622042655945
2019-06-28,0.31270304322242737,0.33103200793266296,0.2519858479499817,0.30763480067253113
2019-07-05,0.3179895579814911,0.32982391119003296,0.25688910484313965,0.3101053237915039
2019-07-12,0.32368776202201843,0.33382749557495117,0.28240713477134705,0.3184667229652405
2019-07-19,0.3250631093978882,0.3324509859085083,0.3064724802970886,0.3259495198726654
2019-07-26,0.322384238243103,0.3286551237106323,0.3010544180870056,0.3248731195926666
2019-08-02,0.32009103894233704,0.3259211778640747,0.30040836334228516,0.32427293062210083
2019-08-09,0.32834476232528687,0.3354741334915161,0.30436795949935913,0.32660090923309326
2019-08-16,0.34279966354370117,0.34735968708992004,0.3138056695461273,0.33527445793151855
2019-08-23,0.3378193974494934,0.3486403226852417,0.31180188059806824,0.3351096212863922
2019-08-30,0.3295149803161621,0.349411278963089,0.3057524859905243,0.3381308615207672
2019-09-06,0.32830503582954407,0.34513595700263977,0.30302926898002625,0.3377302885055542
2019-09-13,0.3265623450279236,0.34115684032440186,0.30683770775794983,0.33983591198921204
2019-09-20,0.327874094247818,0.3424634337425232,0.3059525489807129,0.3383350074291229
2019-09-27,0.32881495356559753,0.3498232960700989,0.3093297779560089,0.34373992681503296
2019-10-04,0.3325919210910797,0.35365548729896545,0.31811609864234924,0.3545839786529541
2019-10-11,0.3381820321083069,0.3424221873283386,0.31714117527008057,0.34167298674583435
2019-10-18,0.33527490496635437,0.34056317806243896,0.31645485758781433,0.33673256635665894
2019-10-25,0.33903825283050537,0.3476773202419281,0.3197271227836609,0.3470870554447174
2019-11-01,0.3406965732574463,0.3462948501110077,0.3108978271484375,0.3468071520328522
2019-11-08,0.36228272318840027,0.3563750684261322,0.3134848475456238,0.35670629143714905
2019-11-15,0.36945798993110657,0.35627344250679016,0.32118967175483704,0.3600247800350189
2019-11-22,0.3530801832675934,0.348042756319046,0.3015079200267792,0.35197123885154724
2019-11-29,0.35369449853897095,0.35204046964645386,0.3102225661277771,0.3479808568954468
2019-12-06,0.3527495265007019,0.34929659962654114,0.31021976470947266,0.34915417432785034
2019-12-13,0.34771013259887695,0.35089561343193054,0.3223218023777008,0.34774768352508545
2019-12-20,0.35140490531921387,0.3513808250427246,0.3270149528980255,0.3498900532722473
2019-12-27,0.34573182463645935,0.33509567379951477,0.3162144124507904,0.3410062789916992
2020-01-03,0.34274783730506897,0.3293812572956085,0.3079289495944977,0.338890939950943
2020-01-10,0.33570337295532227,0.3351536691188812,0.30652451515197754,0.3370180130004883
2020-01-17,0.3452639877796173,0.3552487790584564,0.31842464208602905,0.34743377566337585
2020-01-24,0.3456258475780487,0.35614198446273804,0.3133011758327484,0.3492400646209717
2020-01-31,0.34098437428474426,0.34920111298561096,0.30927106738090515,0.3492110073566437
2020-02-07,0.33235880732536316,0.35128265619277954,0.2891710102558136,0.3486469089984894
2020-02-14,0.3318178355693817,0.35303544998168945,0.2903844118118286,0.3496464490890503
2020-02-21,0.3358875811100006,0.3539876341819763,0.29725995659828186,0.35122233629226685
2020-02-28,0.33367598056793213,0.3548259735107422,0.31563812494277954,0.34951892495155334
2020-03-06,0.41694021224975586,0.4338783025741577,0.3815896213054657,0.43792474269866943
2020-03-13,0.4174724519252777,0.4288606643676758,0.40296635031700134,0.44539448618888855
2020-03-20,0.5195757150650024,0.5198954939842224,0.5084308385848999,0.5498691201210022
2020-03-27,0.4916614294052124,0.508880078792572,0.469269335269928,0.5154097676277161
2020-04-03,0.4379239082336426,0.48997390270233154,0.40050894021987915,0.4718967080116272
2020-04-10,0.42841145396232605,0.47880131006240845,0.4046182632446289,0.4543037712574005
2020-04-17,0.42214542627334595,0.48333239555358887,0.43748965859413147,0.4645058810710907
2020-04-24,0.42828235030174255,0.483817994594574,0.4368388056755066,0.4676419496536255
2020-05-01,0.42317476868629456,0.4813358783721924,0.4353116452693939,0.4645930230617523
2020-05-08,0.42104363441467285,0.47691869735717773,0.4346260130405426,0.45996302366256714
2020-05-15,0.4170723855495453,0.4736768901348114,0.435219943523407,0.45762425661087036
2020-05-22,0.4147629737854004,0.45695027709007263,0.43247050046920776,0.4508377015590668
2020-05-29,0.41599735617637634,0.4586479663848877,0.44050025939941406,0.4523501992225647
2020-06-05,0.4184456169605255,0.45706790685653687,0.4379633963108063,0.45432889461517334
2020-06-12,0.41909128427505493,0.4529173970222473,0.43825793266296387,0.45452308654785156
2020-06-19,0.41672560572624207,0.4490988552570343,0.4298118054866791,0.45115867257118225
2020-06-26,0.4129546284675598,0.44749173521995544,0.42680448293685913,0.44965535402297974
2020-07-03,0.4132686257362366,0.42905059456825256,0.401256799697876,0.44641146063804626
2020-07-10,0.40908190608024597,0.4247485101222992,0.3878268599510193,0.44556987285614014
2020-07-17,0.4092309772968292,0.4234776198863983,0.3876338005065918,0.4452449381351471
2020-07-24,0.4070638418197632,0.4132745563983917,0.3849952518939972,0.44340938329696655
2020-07-31,0.40953779220581055,0.4135856330394745,0.3817134499549866,0.44383513927459717
2020-08-07,0.4080736041069031,0.4124358296394348,0.38127151131629944,0.4442170262336731
2020-08-14,0.40414270758628845,0.410147488117218,0.37634119391441345,0.4438580274581909
2020-08-21,0.4051002264022827,0.4093380868434906,0.377013623714447,0.4422096014022827
2020-08-28,0.4081553816795349,0.4086167812347412,0.3791700005531311,0.44213786721229553
2020-09-04,0.40625470876693726,0.4091367721557617,0.3790217638015747,0.4410417079925537
2020-09-11,0.4033193588256836,0.40570753812789917,0.37904122471809387,0.43695035576820374
2020-09-18,0.3928225040435791,0.40148961544036865,0.37335124611854553,0.43486735224723816
2020-09-25,0.3904382884502411,0.39890095591545105,0.37325623631477356,0.432355672121048
2020-10-02,0.4278141260147095,0.4373803436756134,0.4318075180053711,0.4655509293079376
2020-10-09,0.4127366840839386,0.4265904128551483,0.4415428638458252,0.4474791884422302
2020-10-16,0.41628313064575195,0.42967528104782104,0.44274744391441345,0.4490428566932678
2020-10-23,0.40436309576034546,0.4259541630744934,0.43951278924942017,0.44436851143836975
2020-10-30,0.40017783641815186,0.4223955571651459,0.43528032302856445,0.4429337978363037
2020-11-06,0.3873591423034668,0.4099162220954895,0.4315577447414398,0.4384567141532898
2020-11-13,0.39525461196899414,0.415897399187088,0.45992985367774963,0.4418397545814514
2020-11-20,0.3988282084465027,0.42185983061790466,0.46254396438598633,0.44401028752326965
2020-11-27,0.39899134635925293,0.4226246774196625,0.46035704016685486,0.4442494809627533
2020-12-04,0.39776062965393066,0.4226498305797577,0.46066370606422424,0.4435737431049347
2020-12-11,0.39714574813842773,0.4223601520061493,0.4608243405818939,0.4424583315849304
2020-12-18,0.39731931686401367,0.42425617575645447,0.4640442728996277,0.44349774718284607
2020-12-25,0.3929238021373749,0.420889288187027,0.4640227258205414,0.440011590719223
2021-01-01,0.39310941100120544,0.4197578728199005,0.46306341886520386,0.440024733543396
2021-01-08,0.39489737153053284,0.4210435152053833,0.4642210900783539,0.44202837347984314
2021-01-15,0.39353612065315247,0.4194197952747345,0.46410876512527466,0.4397823214530945
2021-01-22,0.3938896059989929,0.4197724759578705,0.4663299024105072,0.4399080276489258
2021-01-29,0.3943552076816559,0.4204220175743103,0.4685896337032318,0.4395981431007385
2021-02-05,0.39518120884895325,0.4211723804473877,0.4709959924221039,0.43924665451049805
2021-02-12,0.39569759368896484,0.42221882939338684,0.47331252694129944,0.43970367312431335
2021-02-19,0.3955671787261963,0.4223116338253021,0.473855197429657,0.43909120559692383
2021-02-26,0.39497366547584534,0.4220382273197174,0.47380495071411133,0.43891632556915283
2021-03-05,0.3788039982318878,0.4074287712574005,0.45530396699905396,0.4224303960800171
2021-03-12,0.3760654032230377,0.40551719069480896,0.45244312286376953,0.41849464178085327
2021-03-19,0.3102932572364807,0.350271612405777,0.42012858390808105,0.3546604812145233
2021-03-26,0.2819194793701172,0.3301306366920471,0.4199475646018982,0.3371235728263855
2021-04-02,0.34515514969825745,0.3812599182128906,0.5074535608291626,0.4033302068710327
2021-04-09,0.35401982069015503,0.38431453704833984,0.4941348135471344,0.4003262519836426
2021-04-16,0.36206427216529846,0.3826996386051178,0.47411495447158813,0.3875694274902344
2021-04-23,0.34599146246910095,0.38474732637405396,0.4822016656398773,0.375194251537323
2021-04-30,0.35615038871765137,0.38866668939590454,0.48972105979919434,0.383048415184021
2021-05-07,0.36954328417778015,0.39700445532798767,0.48905473947525024,0.3985886573791504
2021-05-14,0.37473243474960327,0.39713773131370544,0.4774625897407532,0.40001606941223145
2021-05-21,0.3840242624282837,0.4202173054218292,0.49149829149246216,0.4142090678215027
2021-05-28,0.3910999298095703,0.4254953861236572,0.4959178566932678,0.41156238317489624
2021-06-04,0.38379597663879395,0.4258866310119629,0.4983389377593994,0.41082149744033813
2021-06-11,0.3873259425163269,0.4386208653450012,0.49027958512306213,0.4098190367221832
2021-06-18,0.38562747836112976,0.44542941451072693,0.5013068914413452,0.4162675738334656
2021-06-25,0.3888018727302551,0.44695499539375305,0.5033865571022034,0.4196932911872864
2021-07-02,0.3950982689857483,0.45227670669555664,0.5300287008285522,0.426270067691803
2021-07-09,0.3922407329082489,0.44756460189819336,0.5276449918746948,0.4290023148059845
2021-07-16,0.39205679297447205,0.44887033104896545,0.5250893831253052,0.4309934675693512
2021-07-23,0.4018228352069855,0.46381497383117676,0.5338051319122314,0.43778103590011597
2021-07-30,0.3992565870285034,0.46710726618766785,0.547412633895874,0.4375942051410675
2021-08-06,0.4067111015319824,0.4705846607685089,0.5484217405319214,0.4424569308757782
2021-08-13,0.41511011123657227,0.4747005105018616,0.5503766536712646,0.44419625401496887
2021-08-20,0.4160662889480591,0.4791865348815918,0.5541700124740601,0.4467135965824127
2021-08-27,0.4175744354724884,0.4809001088142395,0.5549033880233765,0.44892898201942444
2021-09-03,0.4178904891014099,0.4814620614051819,0.5555464029312134,0.4510093629360199
2021-09-10,0.4207076132297516,0.48469290137290955,0.5553057193756104,0.45782920718193054
