Date,AAPL,MSFT,AMZN,WMT,JPM,ORCL,COST,PG,HD,NFLX,JNJ,BAC,ABBV,MRK,WFC,CSCO,AXP,MCD,PEP,IBM,MS,ABT,GE,INTU,GS,CAT,TXN,VZ,T,RTX,SPGI,PFE,HON,CMCSA,AMGN,LOW,SCHW,ETN,AMAT,BA,BSX,C,ADP,DE,BMY,LMT,GILD,CB,UPS,SO
2017-02-24,28.944,26.611,48.224000000000004,43.656,55.015,35.594,30.374000000000002,23.198,28.397000000000002,151.57,22.065,64.767,45.3,30.410000000000004,46.275999999999996,25.9,29.839,30.504,47.844,38.476,79.414,56.410000000000004,38.839,74.64200000000001,82.759,55.06700000000001,26.034,71.12100000000001,85.376,34.363,77.35,37.719,22.907,51.319,43.813,27.068,40.355000000000004,46.669,62.04,25.602999999999998,37.161,65.579,47.03,41.321,27.427,24.899,27.02,18.494,18.387999999999998,63.3
2017-03-03,27.641,26.127,40.44,42.317,49.129000000000005,34.331,30.360000000000003,22.593,27.574,151.57,21.861,57.157999999999994,45.3,30.482999999999997,40.553,25.95,29.052999999999997,28.281,46.138999999999996,37.235,73.025,54.86800000000001,37.892,72.78,76.204,55.899,25.112000000000002,70.197,85.025,34.387,78.446,36.291000000000004,22.564,50.211,41.527,26.461000000000002,40.117999999999995,43.682,59.839999999999996,24.912,37.632999999999996,59.081999999999994,46.521,39.712,28.219,24.363,27.02,18.079,18.108999999999998,63.0
2017-03-10,26.901999999999997,25.910000000000004,39.62,43.435,51.053,33.195,30.326,23.252000000000002,28.070999999999998,151.57,21.539,58.05,45.3,30.623,41.705,25.573,29.318,29.115999999999996,45.878,37.593,73.076,51.108,37.709,73.1,76.85499999999999,61.38199999999999,36.394,71.773,85.797,33.238,78.518,33.987,23.348000000000003,50.95,41.366,26.532,43.251999999999995,43.709,63.562,25.618000000000002,37.855000000000004,59.437,46.957,40.661,30.061,25.237000000000002,27.02,18.153,19.197,63.0
2017-03-17,26.488,25.613999999999997,39.29600000000001,43.092,51.016,32.555,30.360000000000003,22.556,27.778,151.57,20.002000000000002,57.513999999999996,45.3,30.508,42.223,25.518,30.125999999999998,28.561,45.684,36.126999999999995,72.44800000000001,49.451,37.652,72.97999999999999,76.90299999999999,60.529999999999994,38.356,74.37899999999999,85.551,32.760000000000005,78.494,31.641000000000002,23.851,50.052,40.583,25.877,44.602999999999994,43.75,62.688,25.454,37.461,59.499,46.958999999999996,40.119,30.619999999999997,25.687,27.02,18.496,19.883,63.0
2017-03-24,28.917,28.423000000000002,41.454,46.175,56.82000000000001,34.607,32.356,23.43,30.6,151.57,21.947,64.50899999999999,45.3,31.748,46.986000000000004,27.21,32.614,31.161,47.284,38.958000000000006,79.951,52.887,40.285000000000004,76.84700000000001,83.905,63.532999999999994,38.262,83.48400000000001,92.203,34.557,82.908,33.065,24.663,52.1,43.801,28.798000000000002,42.914,43.894999999999996,62.525999999999996,26.445999999999998,40.131,65.502,48.088,43.331,31.926,27.195999999999998,27.02,19.929000000000002,21.19,63.5
2017-03-31,29.209000000000003,28.936,43.142,45.085,56.43300000000001,36.207,32.285000000000004,22.544,30.815999999999995,151.57,21.428,64.86699999999999,45.3,31.946000000000005,46.492000000000004,26.641,32.491,30.736,47.077999999999996,37.79299999999999,80.913,51.782000000000004,39.309,73.939,83.636,61.721000000000004,37.192,82.2,91.923,33.964999999999996,84.216,33.391,24.84,51.157,43.507,28.609,41.04600000000001,43.409000000000006,62.302,25.209,40.023,64.485,40.958,42.2,31.528,26.893,27.02,19.732,20.61,64.5
2017-04-07,28.855,29.011000000000003,50.396,45.083,54.38199999999999,38.626999999999995,32.306,23.725,30.506999999999998,151.57,20.291,62.083000000000006,45.3,32.192,45.311,26.918,32.208,30.360000000000003,47.946000000000005,37.727999999999994,76.841,50.624,37.575,73.926,79.57000000000001,58.943000000000005,39.256,81.203,90.94500000000001,33.929,88.776,32.665,23.878999999999998,50.207,42.569,28.613999999999997,40.676,44.248000000000005,70.904,24.071,38.774,61.878,41.755,40.876,30.294999999999998,25.787,27.02,19.377000000000002,19.98,66.4
2017-04-14,28.998,27.949,50.448,43.572,53.706999999999994,35.857,32.495,22.97,30.077999999999996,151.57,19.551,60.938,45.3,32.107,46.06699999999999,26.9,32.477,29.927999999999997,46.95,36.394999999999996,74.872,50.946,37.193,74.562,78.326,56.064,38.676,81.24,90.614,33.608,88.664,32.372,23.261000000000003,49.62,42.339999999999996,27.895,41.147000000000006,42.678,71.422,23.461000000000002,38.515,61.04600000000001,42.039,39.533,29.679000000000002,24.809,27.02,18.967000000000002,19.524,66.5
2017-04-21,28.171,26.856,50.418,43.165,53.635000000000005,36.106,32.469,23.236,30.938,151.57,19.755000000000003,61.133,45.3,31.901999999999997,47.475,27.011000000000003,32.789,30.558999999999997,46.909000000000006,37.979,74.151,51.946000000000005,37.015,73.986,77.133,55.50599999999999,38.654,80.57300000000001,91.014,34.062,88.012,32.789,24.259,51.807,42.727,29.099,40.760000000000005,42.168,76.214,23.631999999999998,38.842,61.646,40.802,39.400999999999996,30.441000000000003,24.781,27.02,19.375999999999998,19.692,66.5
2017-04-28,26.016,24.19,46.836,37.783,49.707,34.93300000000001,29.76,20.755000000000003,29.548000000000002,151.57,17.741999999999997,56.99399999999999,45.3,31.728,44.387,25.014,30.619,28.609,45.67,38.282,68.633,50.033,33.863,68.98400000000001,72.741,48.255,37.878,80.661,87.56800000000001,31.485000000000003,81.95,30.856,22.32,49.212,39.886,27.672000000000004,40.262,40.346,75.279,21.425,36.324,58.318999999999996,39.4,36.602,27.732,23.791,27.02,18.281,18.173,66.5
2017-05-05,26.611,23.657999999999998,44.827999999999996,37.422000000000004,48.733999999999995,34.64,29.397000000000002,20.628,28.552,151.57,17.381999999999998,55.874,45.3,31.552,43.339,26.351,30.206,27.506999999999998,42.861000000000004,38.628,67.936,52.02,33.304,71.51,72.33500000000001,46.145,42.124,83.926,87.15,30.198,79.24,30.5,24.11,47.064,40.551,27.229000000000003,40.372,43.176,82.679,21.547,35.677,57.154999999999994,40.05,35.911,27.006,23.656,27.02,17.95,18.199,67.0
2017-05-12,26.609,23.753999999999998,44.118,36.372,46.66,35.922000000000004,29.688,20.692,27.568,151.57,17.0,53.61,45.3,31.756999999999998,42.535000000000004,25.957,29.199,26.381999999999998,41.245,42.352999999999994,66.461,50.187,32.275999999999996,73.858,70.71000000000001,44.606,43.44,78.622,82.88300000000001,29.643,77.64399999999999,29.107999999999997,22.619999999999997,44.016,39.201,26.153999999999996,40.032,46.4,84.599,20.319,34.388999999999996,54.29600000000001,40.076,33.693,25.602999999999998,22.517,27.02,17.811,16.894,67.5
2017-05-19,26.413,23.948,44.364,36.655,48.501999999999995,36.329,30.101999999999997,21.181,27.944,151.57,17.637,54.061,45.3,31.72,42.979,26.863999999999997,29.437,26.792,41.093,43.074,66.848,50.554,32.444,74.58200000000001,71.547,44.462,43.132,77.435,81.462,29.448,77.438,29.884000000000004,22.964999999999996,41.814,40.554,27.865,39.896,47.0,80.215,20.675,34.523,56.569,40.601,33.238,25.976,23.779,27.02,17.499000000000002,17.712,67.5
2017-05-26,26.964,24.438,43.92,34.809000000000005,47.705,37.069,30.661,20.919999999999998,27.22,151.57,18.417,53.301,45.3,31.456,42.688,28.524,28.97,25.719,42.036,41.400999999999996,66.33500000000001,48.011,30.683999999999997,74.83800000000001,71.252,43.03099999999999,41.36,76.904,80.66,29.293,76.756,30.107,22.064,39.232,39.738,27.840999999999998,40.326,47.0,80.53099999999999,20.819,34.3,56.503,40.168,31.826,26.107,22.668,27.02,16.921,17.936,67.5
2017-06-02,26.726999999999997,23.97,47.489999999999995,34.315999999999995,49.977,36.243,30.724,20.304,26.524,151.57,17.762,54.028,45.3,31.729000000000003,44.035000000000004,27.898000000000003,28.199,24.852,40.512,40.275999999999996,67.714,47.251,29.905,74.834,72.43100000000001,42.397000000000006,41.824,76.981,80.185,28.976999999999997,78.588,29.105,21.740000000000002,38.459,39.245,27.645,40.936,47.0,69.862,20.643,34.273,57.186,40.751,31.897000000000002,25.99,22.463,27.02,16.697,17.758,67.5
2017-06-09,26.500999999999998,24.09,49.546,32.69799999999999,53.142999999999994,36.405,30.389999999999997,19.958,25.141,151.57,17.561,56.093,45.3,31.97,46.961,27.330000000000002,27.616000000000003,25.020999999999997,38.888,37.977999999999994,70.924,44.815,29.844,74.59,75.25,40.572,42.608,76.842,79.791,28.872000000000003,78.86999999999999,28.742,20.976999999999997,37.650999999999996,38.788,27.247000000000003,41.15,46.8,62.35699999999999,20.173000000000002,33.565999999999995,59.108000000000004,41.307,30.880000000000003,25.633999999999997,22.523000000000003,27.02,16.603,17.041999999999998,67.5
2017-06-16,27.851999999999997,24.398000000000003,48.653999999999996,31.887,50.433,35.970000000000006,29.955000000000002,18.429000000000002,22.925,151.57,16.591,52.751999999999995,45.3,31.880000000000003,44.358999999999995,26.842000000000002,25.738999999999997,23.514000000000003,38.407,36.071,67.416,44.206,28.020999999999997,73.892,72.045,38.202999999999996,43.074,75.186,78.25399999999999,29.198,77.292,27.324,19.18,35.088,36.555,24.818,41.041,47.0,63.037,18.947000000000003,31.456,56.648,41.97,28.743000000000002,23.612000000000002,21.238999999999997,27.02,16.198,16.437,67.5
2017-06-23,26.881,24.119999999999997,47.926,36.723,48.641999999999996,35.605000000000004,28.498,18.573,22.296,151.57,15.184999999999999,52.327999999999996,45.3,31.008,43.391000000000005,26.857,25.002,22.551,39.071999999999996,35.477,65.275,44.364999999999995,28.189,73.596,69.91,36.577,42.906,73.184,76.037,27.776999999999997,77.784,25.421,18.043,34.462,34.394,23.240000000000002,41.257999999999996,47.0,62.791,18.452,29.671,54.545,42.564,27.026999999999997,22.181,20.427,27.02,15.444999999999999,16.187,67.8
2017-06-30,26.512,23.908,47.924,36.727999999999994,46.636,35.275,28.506,17.936,22.6,151.57,14.591,50.274,45.3,31.682,42.164,26.894,24.935,23.14,37.06,35.679,62.496,42.742000000000004,27.833,75.408,67.033,36.326,41.794,73.16600000000001,74.604,27.788999999999998,78.098,24.166,17.903,36.702,33.515,23.674,41.18,47.0,63.753,18.575,28.163,52.623000000000005,44.239999999999995,26.848000000000003,21.479,20.2,27.02,15.459,16.015,67.5
2017-07-07,26.389,23.663999999999998,49.025999999999996,37.061,45.71,34.885000000000005,29.043,18.931,23.29,151.57,14.891,49.626,45.3,31.276,41.273,27.750999999999998,25.267000000000003,23.553,36.852999999999994,36.487,61.428,41.467,28.778999999999996,74.97200000000001,66.292,36.585,42.89,74.152,74.61,27.618000000000002,80.29,24.493000000000002,18.881,37.163,34.039,24.419,42.228,47.8,75.845,19.224,28.622000000000003,51.4,44.857,27.264,21.538,20.486,27.02,15.881,16.46,67.5
2017-07-14,26.496,23.77,49.314,35.424,48.193,35.047,28.703000000000003,19.642,22.25,151.57,14.65,51.419000000000004,45.3,29.026999999999997,42.423,27.712,25.657999999999998,24.794999999999998,37.056,36.412,62.477999999999994,42.308,31.448,74.426,67.204,36.453,42.778,75.708,75.228,26.655,81.17,24.532,18.968,37.910000000000004,33.896,23.53,42.436,47.618,75.643,19.323,29.204,52.962,45.041000000000004,26.958999999999996,21.695999999999998,20.309,27.02,15.741,16.627,65.8
2017-07-21,26.738999999999997,24.066,47.098,32.661,48.221,32.007,28.426,20.094,22.527,151.57,14.185999999999998,51.226,44.201,28.913,42.597,26.788,24.345,24.645999999999997,34.747,37.197,61.614999999999995,43.041,31.498,73.888,66.55999999999999,33.227,43.188,75.221,73.252,26.508,78.902,23.269,17.469,36.044,31.044999999999998,23.653,42.604,46.464,82.099,17.951,27.305,53.248000000000005,45.592,24.572,20.309,18.974,27.02,15.786000000000001,15.744,65.3
2017-07-28,27.301,27.812,39.116,32.125,47.779,34.711,28.383,20.080000000000002,23.165,151.57,13.782999999999998,50.843,44.921,29.339999999999996,42.028999999999996,26.522000000000002,23.592,24.048,32.714999999999996,37.297000000000004,60.470000000000006,40.738,33.674,73.102,65.989,31.583,43.288,72.273,70.941,26.717000000000002,76.21799999999999,22.166,17.618000000000002,35.506,30.348000000000003,23.807,42.626,42.942,86.057,17.778,26.401,52.009,45.666,24.677,21.369,18.703,27.02,15.813999999999998,16.036,65.4
2017-08-04,26.604000000000003,28.190999999999995,34.516999999999996,31.214999999999996,47.626,35.163,28.107,19.115000000000002,22.908,151.57,13.644,49.984,44.742,28.95,42.193,26.123,23.125999999999998,23.957,33.415,36.78,60.013,41.102,34.05,75.19800000000001,65.652,30.127999999999997,43.302,66.962,68.411,27.020999999999997,70.894,22.006,17.693,35.528,30.656,23.281,42.638999999999996,42.974000000000004,86.065,17.122999999999998,26.070999999999998,50.852999999999994,46.179,23.969,22.482999999999997,18.064,27.02,15.55,16.325,66.2
2017-08-11,26.447000000000003,28.325,35.372,31.686,48.549,35.407,28.326,19.818,23.82,151.57,14.547,54.74399999999999,40.506,30.042,45.619,27.206,25.452,24.959,33.435,38.474000000000004,64.05600000000001,43.025999999999996,34.821000000000005,76.108,67.554,30.713,41.582,69.971,71.002,33.82,73.23400000000001,23.27,19.255,37.482,32.376999999999995,24.750999999999998,42.636,46.4,86.679,17.867,28.335,53.967,47.081,24.434,23.713,19.41,27.02,16.672,17.354000000000003,65.6
2017-08-18,26.394,27.502,37.666,31.801,48.202999999999996,34.795,26.714,20.286,24.008,151.57,15.550999999999998,54.686,39.205,28.651,46.196,27.301,25.586000000000002,25.009,32.898,37.468,65.223,40.868,35.251999999999995,73.864,68.20599999999999,31.785000000000004,43.576,68.561,69.83,31.861,74.228,23.429,19.976999999999997,37.007999999999996,32.852999999999994,25.389,43.257999999999996,48.4,88.469,18.254,29.288,54.173,46.098,25.119,24.169999999999998,19.818,27.02,17.282999999999998,17.918,65.4
2017-08-25,27.477999999999998,27.95,45.512,33.267,50.432,36.223,27.106,21.464,25.634000000000004,151.57,18.035,56.160000000000004,39.718,29.095999999999997,47.768,27.72,28.023000000000003,27.166000000000004,33.673,37.687,66.55699999999999,41.968,35.537,74.84200000000001,70.982,36.007,35.876,69.06700000000001,69.705,32.046,76.39000000000001,25.104000000000003,22.241999999999997,37.888,35.136,28.0,44.132000000000005,47.218,82.03299999999999,20.262,32.086,55.79600000000001,46.015,29.852999999999998,26.113999999999997,22.186,27.02,18.423,19.709,66.4
2017-09-01,26.046,27.419999999999998,45.477999999999994,33.89,50.606,35.811,27.052,20.746000000000002,25.988999999999997,151.57,18.156,55.235,39.375,29.194,47.837,26.929000000000002,28.463,26.901,32.926,34.799,64.962,43.385000000000005,34.956,73.253,69.998,38.648,35.256,67.711,67.981,32.771,77.048,25.471,23.206,36.456,35.723,28.201,45.001999999999995,49.0,81.94300000000001,20.71,32.339,54.648,45.542,31.844,26.554000000000002,22.937,27.02,19.848,19.860999999999997,67.0
2017-09-08,25.588,27.660000000000004,44.05,32.462,50.910000000000004,35.813,27.717000000000002,20.669999999999998,24.911,151.57,18.863,56.161,38.891999999999996,28.552,50.215999999999994,26.740999999999996,27.768,25.96,32.924,33.477,65.051,42.038,35.371,73.658,70.598,39.272000000000006,38.1,66.607,66.922,32.813,76.02799999999999,25.397,23.794999999999998,35.845,36.699,26.881,45.498000000000005,49.6,87.78099999999999,21.306,32.545,56.00599999999999,45.92100000000001,32.118,26.747000000000003,22.597,27.02,21.482,20.130000000000003,67.0
2017-09-15,25.147,28.052,42.472,30.006,47.357,33.285000000000004,26.868000000000002,19.85,23.683,151.57,18.023,51.138,36.79,28.544999999999998,48.332,26.331,24.035999999999998,23.591,33.03,32.533,61.012,43.311,34.786,74.12,65.185,36.648,40.577999999999996,63.80499999999999,65.104,33.114999999999995,74.69800000000001,23.659,22.456,37.226,35.162,25.291,45.39,50.0,93.49300000000001,19.924,30.247000000000003,51.487,47.015,30.144,24.542,21.375999999999998,27.02,19.454,18.887999999999998,65.8
2017-09-22,27.234,29.095,43.842,32.369,47.665,34.676,28.794,21.912,25.906,151.57,18.791,50.746,37.904,29.516,48.364999999999995,27.927999999999997,24.042,25.915,33.742000000000004,35.499,60.991,47.116,37.343,76.36,66.512,35.891000000000005,39.562,63.819,64.792,35.867,75.66,25.088,24.41,42.739999999999995,36.839,27.383,46.064,49.532,91.201,20.994,32.019999999999996,51.326,50.399,31.869999999999997,25.419999999999998,23.565,27.02,20.973000000000003,20.347,68.2
2017-09-29,28.201,28.439999999999998,46.396,33.808,47.590999999999994,36.648,31.029000000000003,23.146,25.966,151.57,19.309,50.352999999999994,39.384,29.608999999999998,48.702999999999996,29.250999999999998,25.166999999999998,27.278000000000002,34.423,38.709,60.678999999999995,49.106,38.701,75.956,65.85900000000001,36.286,41.934,64.409,65.55,36.0,80.914,25.625,24.564,47.010000000000005,38.06699999999999,27.854000000000003,44.314,49.507999999999996,96.671,21.815,34.424,50.763,53.13099999999999,32.695,27.268,24.213,27.02,21.61,21.051,69.6
2017-10-06,28.137,28.362000000000002,48.704,31.409,43.918,36.987,30.648000000000003,21.273000000000003,24.144,151.57,17.722,45.862,39.038,29.475,45.189,28.568,21.93,26.188,33.852999999999994,37.912,55.229,47.118,37.419,76.417,59.947,33.241,41.757999999999996,61.291,62.811,34.161,79.498,23.963,23.105,44.428,35.826,25.782999999999998,41.186,48.272,91.787,20.785000000000004,32.876,46.513,43.534000000000006,30.669,25.297,22.657,27.02,19.887,21.089,66.535
2017-10-13,28.186,26.008999999999997,47.95399999999999,30.425,44.753,37.053,29.162,21.322,23.791,151.57,17.544999999999998,46.426,40.42,29.062,45.61,28.173000000000002,21.011000000000003,25.877999999999997,33.576,38.102,56.739,47.397,38.726,76.871,61.0,32.738,43.462,61.635000000000005,64.416,33.573,79.512,24.303,28.413999999999998,43.185,35.686,25.324,41.56,48.322,77.184,20.622999999999998,32.743,47.638999999999996,43.938,31.348000000000003,24.318,22.536,27.02,19.361,21.141,59.9
2017-10-20,28.622000000000003,23.125,47.815999999999995,29.546000000000003,44.356,36.255,29.649,22.18,22.975,151.57,17.464,46.392,40.106,29.104000000000003,46.196999999999996,27.867,20.848,24.887,33.184000000000005,35.869,56.480999999999995,46.375,42.092,76.693,61.120000000000005,31.889,42.604,62.477999999999994,64.748,33.3,78.476,24.714000000000002,30.373,42.134,35.9,24.188,41.616,48.364,75.66,21.284,32.287,47.331,43.678999999999995,30.677,24.512,21.761,27.02,18.665,20.547,58.4
2017-10-27,25.511000000000003,23.517000000000003,46.718,29.399,42.723,34.618,29.046,22.488,22.459,151.57,17.198,45.661,39.69,29.637999999999998,45.018,28.845,20.59,24.77,33.279,33.332,55.348,45.438,45.765,76.293,60.440999999999995,28.078999999999997,38.396,61.484,63.26899999999999,32.900999999999996,77.38199999999999,24.127000000000002,29.939,38.947,35.455,23.403,41.410000000000004,47.666,68.11800000000001,20.696,31.814999999999998,47.124,43.309999999999995,28.177999999999997,24.111,21.063,27.177999999999997,18.392,20.22,58.7
2017-11-03,24.843,25.028,45.11,29.187,43.399,35.706,27.925,21.372,21.765,151.57,17.009999999999998,45.266999999999996,41.572,29.282999999999998,44.415,28.351999999999997,19.869999999999997,23.241,33.148,31.482,54.83,46.209,47.738,76.326,59.955999999999996,26.472,38.83,62.071000000000005,62.785000000000004,32.886,64.426,24.179000000000002,29.448,36.967,35.076,23.13,41.482,49.43,70.97999999999999,19.977,31.508,46.733,43.08,26.577999999999996,24.011,20.119999999999997,33.279999999999994,17.163,20.09,58.76800000000001
2017-11-10,25.506,25.515,46.142,29.743000000000002,46.332,36.574,28.071999999999996,21.024,22.737000000000002,151.57,15.756,47.972,45.561,29.523000000000003,46.644,28.883999999999997,20.069,22.716,32.869,32.023,57.166999999999994,45.461,51.33,77.686,61.855999999999995,26.906,38.118,64.78200000000001,64.293,32.952,64.298,24.384999999999998,29.773000000000003,38.134,35.340999999999994,25.830000000000002,41.577999999999996,50.882,75.73400000000001,20.505000000000003,31.547000000000004,49.369,42.436,26.732,23.784,20.453,34.189,16.679,20.22,59.4
2017-11-17,25.689,26.109,47.07,30.026,47.873000000000005,37.352,28.517000000000003,21.074,21.618000000000002,151.57,15.85,49.902,47.255,29.587,48.766,28.778,20.176,23.099,33.022000000000006,32.403,59.677,45.361000000000004,58.258,77.58200000000001,65.013,27.224,37.344,66.685,66.553,32.883,64.494,24.452,30.29,39.632999999999996,36.168,25.254,41.58,51.592,74.19800000000001,21.157,31.907999999999998,51.283,38.491,27.153,23.837,21.035999999999998,34.632,16.577,20.671,60.6
2017-11-24,23.46,24.282,47.388,28.282,44.129000000000005,34.739999999999995,29.287,19.056,19.936,151.57,14.632,44.932,46.227,28.252999999999997,46.218,26.679000000000002,19.677,21.506999999999998,33.153,29.832,55.923,45.39,53.544000000000004,75.998,60.48,25.756999999999998,36.498000000000005,64.08500000000001,64.404,32.859,62.174,22.304,27.976999999999997,40.888999999999996,34.006,22.11,41.58,51.708000000000006,72.52000000000001,19.365000000000002,29.145,47.004,33.551,25.852999999999998,22.195999999999998,19.611,33.879000000000005,16.142,19.041,62.727999999999994
2017-12-01,24.261000000000003,23.934,49.088,25.911,42.653,34.31,29.281,18.282,18.691,151.57,14.403,42.755,45.718,28.208,44.532,26.725,19.858,21.146,33.319,30.074,54.257000000000005,44.827,50.536,76.515,58.034000000000006,24.954,35.882,62.659000000000006,62.944,32.846000000000004,61.0,21.752000000000002,27.733999999999998,40.149,33.255,20.051,41.588,47.362,75.18199999999999,19.367,33.406,44.453,33.92700000000001,24.605,21.407999999999998,19.349,33.5,16.617,18.863,63.2
2017-12-08,24.449,23.848000000000003,49.268,24.734,40.763999999999996,37.32,30.217000000000002,17.565,17.606,151.57,13.341,41.05,45.29,30.112000000000002,42.912,26.498,19.558,20.355,33.245000000000005,28.634000000000004,52.198,44.053,47.484,77.138,56.147000000000006,22.581,35.224000000000004,62.077999999999996,63.372,32.802,59.65599999999999,20.829,27.163999999999998,39.089,32.019999999999996,17.973000000000003,41.6,41.602,77.3,19.041,39.628,42.489,33.327999999999996,22.728,20.419999999999998,18.468,33.19,15.89,18.906,68.1
2017-12-15,23.591,24.137999999999998,48.206,22.223,40.011,39.996,30.409,16.327,15.912,151.57,13.341,40.124,44.726,28.958,41.723,26.195,19.328,19.209,32.799,27.917,51.519000000000005,43.423,45.248000000000005,76.817,54.577999999999996,20.846,35.25,62.786,65.256,33.061,59.39,20.178,26.631999999999998,37.682,29.993000000000002,16.464,41.576,41.916,77.29,18.137,40.38,41.751,33.061,21.398,19.503,18.354,32.775999999999996,15.546000000000001,18.237000000000002,70.9
2017-12-22,22.599,23.451999999999998,47.904,21.584,38.384,38.118,30.023000000000003,14.713999999999999,14.142000000000001,151.57,12.044,38.455,43.692,29.256,40.376,25.160999999999998,18.732,19.041999999999998,33.135000000000005,27.796000000000003,50.278,44.870000000000005,42.19,76.489,51.974000000000004,19.726,34.891999999999996,62.189,64.066,32.844,59.06,17.897,25.321,35.949,27.743000000000002,14.516,41.56,42.086,77.296,17.131999999999998,38.937,40.4,32.876999999999995,19.971,18.097,17.496000000000002,32.022,15.359,17.259,73.8
2017-12-29,22.744999999999997,24.018,46.698,21.377000000000002,38.098,40.095,29.506999999999998,14.163999999999998,14.52,151.57,12.05,38.112,43.314,29.339,40.227,25.482999999999997,18.22,18.97,33.036,28.556,50.03,45.305,40.867000000000004,76.25399999999999,51.666,19.647,34.354,61.974000000000004,64.67999999999999,32.33,58.541999999999994,17.494,24.380000000000003,35.506,27.002,14.553,41.942,41.43,77.29,16.975,39.435,40.207,32.893,19.814,17.97,17.106,31.648000000000003,15.535,16.969,75.038
2018-01-05,22.744999999999997,24.176,44.05800000000001,20.732999999999997,37.089,39.568,25.988,14.137,14.028,151.57,12.234,36.905,43.501999999999995,29.726999999999997,39.7,24.994999999999997,18.44,19.173000000000002,32.88,27.142000000000003,48.994,45.065999999999995,39.826,77.946,50.437,19.067,34.968,61.075,63.992,32.673,58.462,15.866,24.11,33.501999999999995,26.266999999999996,14.475999999999999,43.809999999999995,42.386,77.29,16.439,40.259,39.165,33.917,19.306,18.083000000000002,16.667,31.407999999999998,14.453,16.881999999999998,74.97200000000001
2018-01-12,24.82,24.682,43.010000000000005,19.613,37.5,39.998000000000005,24.916000000000004,13.661000000000001,13.39,151.57,12.717,37.879999999999995,42.2,30.01,39.664,25.231,19.169999999999998,18.622,32.452,26.589999999999996,49.818,44.069,39.827999999999996,76.896,50.803,19.81,33.878,59.58200000000001,63.858000000000004,32.142,57.29600000000001,15.655000000000001,23.959,31.96,26.814,13.659,43.44,42.63,77.28800000000001,15.806000000000001,37.765,39.575,34.537,19.692,19.351,17.005000000000003,30.468,13.882,16.749000000000002,75.0
2018-01-19,24.555,25.742,41.308,21.192,37.656,39.99,25.098,15.087,15.61,151.57,14.059000000000001,38.67,42.492000000000004,30.064999999999998,40.472,25.367,20.598000000000003,19.838,32.441,28.576999999999998,50.108999999999995,44.584,48.906,75.416,51.162,22.187,33.19,60.678,65.05199999999999,32.077999999999996,57.29600000000001,16.865000000000002,25.057,32.81699999999999,28.129,19.957,43.432,42.042,77.28,16.785,37.839999999999996,40.248000000000005,34.396,22.288999999999998,21.771,18.954,30.677999999999997,14.209,17.867,73.5
2018-01-26,23.794,25.790999999999997,40.8,19.943,36.753,39.95399999999999,24.462,15.7,15.716,151.57,14.334,39.025999999999996,41.856,29.675,40.643,25.77,21.412,19.766,32.249,28.321000000000005,49.425,44.196000000000005,58.867,74.85,50.757,22.222,32.768,59.628,65.238,32.181,57.327999999999996,19.424,25.426,31.734,28.418,24.525,43.396,41.462,77.28,16.873,37.519999999999996,40.259,33.993,22.663,22.877000000000002,19.444,30.222,13.831999999999999,18.026,69.6
2018-02-02,24.256,26.125999999999998,43.128,20.397,36.503,39.97,24.73,17.002000000000002,15.869,151.57,14.457999999999998,38.78,45.665,29.615,40.232000000000006,26.563,21.648,20.527,31.682,27.6,48.833999999999996,40.415,58.946000000000005,76.232,50.216,23.875999999999998,32.616,56.75699999999999,62.702,32.523,55.6,21.622,26.044,30.512999999999998,29.797000000000004,25.47,42.977999999999994,40.751999999999995,63.775999999999996,16.845,38.399,40.064,34.445,24.026999999999997,24.07,20.157,30.065999999999995,14.892,19.576,65.5
2018-02-09,24.853,27.356,45.668,24.847,41.866,39.628,27.97,24.330000000000002,19.657,151.57,17.9,44.298,51.583000000000006,30.993000000000002,47.163,29.437,26.514999999999997,26.143,32.241,31.944,54.291,38.503,67.748,76.72999999999999,57.551,32.147000000000006,33.988,61.41700000000001,67.408,33.097,58.658,27.110000000000003,32.339,35.54,38.426,31.966,43.36,42.852,57.09400000000001,22.444,44.969,45.512,35.995999999999995,32.419,29.95,26.405,33.45,18.101,26.749000000000002,61.9
2018-02-16,25.235,25.102,45.662,22.637,45.169,39.97,28.907999999999998,23.759,19.84,151.57,16.919999999999998,47.208000000000006,52.592000000000006,30.594,48.319,28.776,27.058999999999997,25.053,31.818,31.564,57.875,39.668,72.579,77.704,61.802,32.243,36.552,61.533,69.28,33.705,60.75,25.933,32.113,37.089,38.224000000000004,31.192,43.36,41.5,61.372,22.817,44.116,48.928,35.731,32.402,28.169,26.822000000000003,34.104,18.218,29.992,60.9
2018-02-23,24.782999999999998,25.442,47.936,23.386000000000003,45.557,39.97,28.889999999999997,22.415,18.326999999999998,151.57,16.176,47.134,51.125,30.627,47.473,25.531,26.288,24.913999999999998,31.53,29.145,57.88099999999999,40.205,71.636,75.304,60.872,30.047000000000004,37.038,58.965999999999994,69.22200000000001,33.48,57.248000000000005,24.984,31.619999999999997,35.827,36.449,29.314999999999998,42.976,40.928,62.196000000000005,22.151,42.427,49.073,35.604,30.484,27.131,26.808999999999997,33.176,17.395999999999997,29.258,61.2
