Date,MSFT,IBM,T,ORCL,HPQ,AAPL,CSCO,VZ,GE,AXP,F,MSI,INTC,BA,WMT,LMT,AMZN,JCI,NOC,DAL,JPM,HON,MAR,A,ETN,PFE,JNPR,BAC,CMCSA,CAT,GM,INTU,TGT,C,GS,MCD,PG,MS,CB,AIG,GD,FDX,UPS,NFLX,TXN,PEP,EMR,COF,SPGI,CI
2019-04-19,26.963,48.063,95.97,34.768,66.60900000000001,20.589000000000002,26.826999999999998,52.784000000000006,105.845,32.909000000000006,224.142,64.899,41.684000000000005,44.713,23.996000000000002,31.177999999999997,38.434000000000005,42.251,27.886000000000003,111.011,43.641,28.643,45.019999999999996,75.955,49.45,29.918,105.269,45.487,44.315999999999995,39.393,132.29000000000002,72.688,36.178999999999995,54.974000000000004,75.813,26.755000000000003,21.47,60.980999999999995,22.537,86.797,28.191000000000003,76.482,39.759,151.57,90.848,36.991,46.93,86.619,60.90599999999999,46.108
2019-04-26,27.232999999999997,49.658,96.826,34.979,66.845,20.406,26.334000000000003,53.120000000000005,108.309,34.212,212.373,65.475,42.022000000000006,44.893,24.404,30.429000000000002,37.896,42.599000000000004,27.99,111.607,45.403,27.756,44.569,81.494,50.001999999999995,32.348,106.38700000000001,47.9,44.469,40.343,128.549,73.811,36.63,56.637,75.83500000000001,26.665,21.776,64.05799999999999,22.089,86.736,28.558,75.939,42.036,151.57,93.288,38.226,46.928999999999995,85.09700000000001,62.227999999999994,47.263
2019-05-03,27.214999999999996,49.869,96.213,34.657,65.842,20.344,26.418,53.702999999999996,97.139,34.725,185.581,65.89500000000001,41.676,45.279999999999994,24.684,30.758999999999997,35.688,41.913,28.413,112.24000000000001,45.064,27.851999999999997,43.989999999999995,83.946,51.142,32.69,105.10499999999999,48.345000000000006,44.971000000000004,40.839,117.191,73.818,38.123000000000005,57.116,74.853,26.820999999999998,22.449,64.32300000000001,22.486,86.05,28.174,78.759,45.001,151.57,89.316,38.173,46.925,79.75,61.75,47.128
2019-05-10,27.355,56.096000000000004,98.561,35.003,69.458,21.631,27.308,56.910000000000004,97.608,35.907,202.362,71.60600000000001,42.093,48.532,26.427,32.515,36.012,43.501,30.314,111.93599999999999,47.708999999999996,30.121,46.504000000000005,84.23,53.13199999999999,35.157,107.23299999999999,51.23,48.841,43.769,127.07300000000001,74.75399999999999,41.876,60.239999999999995,76.878,29.235000000000003,24.091,66.509,24.259,80.891,28.963,78.59400000000001,46.958,151.57,93.144,38.266,46.925,80.293,62.49400000000001,47.013999999999996
2019-05-17,27.761000000000003,60.347,98.567,35.868,72.13300000000001,22.44,28.381,59.238,96.683,36.981,206.54000000000002,73.438,42.272,51.334,27.543,33.874,36.532,44.0,30.918,117.13199999999999,47.349000000000004,31.762,48.818,84.23,53.386,36.519999999999996,107.87899999999999,51.011,51.251,47.146,135.88299999999998,76.292,45.168,59.904999999999994,72.88399999999999,30.852999999999998,25.034,67.777,25.602999999999998,80.332,28.534,80.641,47.001,151.57,94.108,39.394999999999996,46.925,80.14500000000001,63.258,48.574
2019-05-24,26.785000000000004,60.543000000000006,98.389,35.881,70.497,21.232999999999997,27.531,59.373000000000005,96.924,37.733,215.14299999999997,69.71900000000001,42.576,50.451,26.682,33.774,36.976,43.054,30.266000000000002,116.876,47.297000000000004,31.534000000000002,48.211,88.96600000000001,54.465999999999994,35.602,107.077,51.333000000000006,51.351,49.826,144.03400000000002,70.58,43.637,60.541999999999994,70.557,30.318,24.607,69.4,24.807,79.19800000000001,28.438,80.667,45.253,151.57,92.888,38.67100000000001,46.923,79.078,62.492,48.342
2019-05-31,27.087,63.174,100.726,36.954,72.886,21.459,29.195999999999998,62.125,101.663,38.647000000000006,232.952,68.409,42.958000000000006,51.596000000000004,27.354000000000003,34.362,39.202,44.704,31.4,120.03900000000002,51.470000000000006,31.967999999999996,49.493,90.15,54.734,37.009,105.99099999999999,57.965999999999994,52.885000000000005,52.748000000000005,161.56,70.58,43.963,67.759,77.83099999999999,32.07899999999999,25.515,75.759,24.466,82.787,28.404000000000003,81.671,45.884,151.57,91.86,39.501,46.92,81.638,62.918000000000006,47.07
2019-06-07,27.225,61.63099999999999,99.464,39.076,71.836,21.156,27.82,61.342999999999996,104.28899999999999,36.913,234.513,65.04299999999999,42.384,48.951,26.081,32.132,41.842,42.041,28.71,121.026,48.42,29.875,46.185,92.51400000000001,54.529999999999994,34.666,105.15799999999999,56.74400000000001,49.842,51.843,170.123,70.872,41.106,65.643,75.612,29.816000000000003,23.543,73.178,23.395,80.81800000000001,28.089,83.115,42.847,151.57,90.83,38.716,46.92,79.96000000000001,59.736000000000004,42.632
2019-06-14,26.952999999999996,55.391999999999996,94.863,39.976,64.88300000000001,20.461,24.23,57.519000000000005,100.83099999999999,33.544,218.089,59.099000000000004,41.207,44.918,23.856,28.711000000000002,43.406,38.792,26.624000000000002,115.73799999999999,45.04600000000001,27.702999999999996,42.225,96.06,51.914,31.522000000000002,104.155,53.874,45.459999999999994,46.092,155.011,69.07,36.04,61.85699999999999,70.37899999999999,26.807,21.741,67.513,20.699,77.64,28.084000000000003,79.78,39.440999999999995,151.57,87.812,37.925,47.02,77.149,58.510000000000005,41.464
2019-06-21,27.119,51.576,92.534,36.583,60.747,20.28,20.327,55.924,96.661,30.276,216.427,57.884,41.795,41.303,22.018,26.815999999999995,42.474000000000004,34.4,24.452,110.4,41.199,26.24,38.686,96.06,50.152,29.002,103.73899999999999,48.796,44.445,42.842,149.346,71.576,33.9,57.571000000000005,65.113,24.428,19.103,61.065999999999995,17.989,75.325,27.635,79.019,36.314,151.57,90.42999999999999,37.719,47.42,78.773,58.194,39.641000000000005
2019-06-28,26.714999999999996,49.406,92.00399999999999,32.003,58.605,19.823,18.887,55.541,94.189,29.997000000000003,207.29700000000003,60.598,43.022000000000006,39.388,21.375999999999998,25.542,36.077999999999996,33.760000000000005,23.862000000000002,103.68499999999999,39.76,24.915,38.751,96.06,49.368,28.05,105.43000000000002,46.813,44.113,40.971,140.46800000000002,70.25,33.376,54.78099999999999,63.489999999999995,23.434,18.997999999999998,58.742000000000004,18.048000000000002,72.795,28.617,77.534,35.951,151.57,88.294,37.665,46.67,77.30499999999999,57.562,42.017
2019-07-05,26.552999999999997,47.412,87.537,31.913,56.279999999999994,19.657,17.54,53.202999999999996,88.97200000000001,28.875999999999998,191.974,59.620000000000005,42.088,38.721000000000004,21.049,24.169,34.312,31.439,23.182,101.06800000000001,36.489999999999995,23.222,37.182,96.06,48.53,27.386000000000003,102.74600000000001,42.661,42.337,39.303999999999995,128.774,70.53099999999999,31.148000000000003,50.084,60.092999999999996,21.695,18.197,55.23199999999999,16.564,69.30699999999999,27.856,74.704,35.244,151.57,88.44800000000001,37.533,47.419,77.616,53.278,39.025
2019-07-12,26.708999999999996,47.836,88.411,32.483,56.306999999999995,20.012999999999998,17.001,54.727999999999994,89.20500000000001,30.826,194.946,61.407,42.132,39.342,20.681,24.630000000000003,33.388,32.097,22.02,94.961,37.891999999999996,23.397,37.261,96.06,48.474000000000004,27.898000000000003,104.728,42.911,42.963,39.166999999999994,131.509,71.28099999999999,31.404000000000003,51.156,61.49300000000001,22.319,18.105,56.772000000000006,18.488,69.229,28.360000000000003,72.261,35.951,151.57,89.428,38.321,47.415,75.614,53.762,40.192
2019-07-19,27.043,44.253,86.249,33.027,57.260000000000005,21.017000000000003,17.306,53.737,89.546,31.433000000000003,190.03,64.614,42.011,38.932,20.144,24.588,34.966,31.893,22.429,90.34,37.83200000000001,22.919,36.894999999999996,96.06,48.334,27.805,105.576,42.56699999999999,42.46,38.851,128.63400000000001,72.1,31.422000000000004,51.099000000000004,60.784000000000006,22.116,17.617,56.598,18.355,65.99,28.176,69.202,36.958,151.57,89.99600000000001,37.283,47.415,73.256,54.184000000000005,41.607
2019-07-26,27.337,38.283,80.89,32.067,54.608000000000004,21.401,16.228,49.668,82.533,30.057,185.519,61.809000000000005,42.283,41.763999999999996,19.000999999999998,22.735,34.718,29.395,20.814,87.299,35.181,20.846,33.997,94.276,47.19,25.921,106.08099999999999,39.694,39.813,37.275,123.056,73.15,29.51,48.2,56.346000000000004,20.351,16.163999999999998,52.516999999999996,16.426,62.729,27.762,66.43299999999999,34.269999999999996,151.57,87.404,38.714999999999996,47.415,72.894,53.098,40.222
2019-08-02,27.403,38.792,80.329,33.31,56.141,21.286,16.956,50.801,78.898,31.919,188.046,61.386,42.442,45.483,20.143,24.232,34.836,31.139,21.969,88.444,38.275999999999996,21.462,35.839999999999996,96.11,47.182,29.690999999999995,109.154,43.324,40.894,39.370999999999995,123.826,73.15,32.47,51.541999999999994,60.062,21.006,17.161,56.388999999999996,18.972,64.009,26.926,70.029,34.81,151.57,91.53399999999999,38.769,46.660999999999994,76.462,51.24399999999999,40.391000000000005
2019-08-09,28.526999999999997,44.412,88.489,34.322,64.986,21.869,19.071,56.84400000000001,86.135,36.892,203.523,66.321,42.442,48.775999999999996,24.201,27.327999999999996,35.67,35.191,24.145,95.75399999999999,45.54,23.932,40.934,100.514,47.692,33.279,112.46099999999998,50.497,46.348,42.484,139.144,76.31,36.581,59.624,68.872,24.011000000000003,18.746,65.106,21.201,71.502,26.732,72.13,38.196,151.57,91.652,40.789,47.209999999999994,82.676,51.834,41.18599999999999
2019-08-16,29.017000000000003,44.047999999999995,89.934,35.12,63.545,22.621000000000002,18.687,57.105,109.26700000000001,37.071000000000005,201.709,66.01599999999999,42.126,48.150999999999996,22.502,26.093,36.244,34.382999999999996,23.892000000000003,96.32000000000001,46.95399999999999,23.443,40.517,99.756,48.536,32.409,103.12,50.838,45.624,42.221,138.527,76.31,35.122,61.93300000000001,69.301,23.594,17.923,65.771,20.705000000000002,70.576,26.375999999999998,73.875,37.787,151.57,91.622,40.751,46.91,82.148,51.35,42.131
2019-08-23,29.301,40.316,88.449,35.92,61.306,22.985,17.324,54.076,137.06099999999998,35.348,190.345,62.025999999999996,41.658,44.635000000000005,19.538,22.773000000000003,36.21,32.616,21.785000000000004,101.21900000000001,43.162,21.459,37.755,95.608,47.882,29.151,96.21799999999999,47.684000000000005,41.376,39.69,127.41,76.31,28.458,58.864,65.229,21.205000000000002,16.693,62.364999999999995,18.828,69.936,26.107,69.69399999999999,35.461,151.57,88.824,39.898,46.91,79.676,50.468,39.394999999999996
2019-08-30,29.463,39.753,88.051,36.313,64.76700000000001,22.438,17.723,52.779999999999994,152.13899999999998,34.157,190.442,62.45700000000001,41.684,42.727,19.52,21.318,36.222,30.361,21.055,97.363,40.3,20.906,37.158,92.74199999999999,48.088,28.165999999999997,95.20899999999999,44.581,40.987,39.408,123.99600000000001,75.506,25.133,56.443000000000005,63.205,20.494999999999997,16.610000000000003,60.488,18.302,72.059,26.375999999999998,71.71900000000001,35.124,151.57,88.13199999999999,39.756,46.91,80.021,50.028,39.11
2019-09-06,29.494999999999997,37.279,82.83099999999999,36.095000000000006,59.431,20.552,17.101,49.402,140.023,32.041000000000004,181.076,58.551,41.932,40.665,18.413,20.131999999999998,36.327999999999996,28.042,20.064,92.991,36.187,19.944,36.003,98.176,48.648,26.594,95.711,38.874,38.798,36.938,115.60999999999999,74.14399999999999,23.139999999999997,51.202,58.16799999999999,19.331,16.128,54.468,18.011000000000003,69.056,26.988,69.65299999999999,33.55,151.57,87.872,39.741,46.908,75.998,49.662,42.45399999999999
2019-09-13,29.451,36.17,78.367,35.868,55.694,20.904,16.994999999999997,46.343,126.17,30.713,187.349,54.834,41.544,39.047000000000004,17.713,19.197,35.742000000000004,26.435000000000002,18.683,90.25,33.894999999999996,18.717,34.371,96.374,48.028999999999996,24.862000000000002,92.438,36.192,37.136,34.44,111.94500000000001,73.91,22.474,46.629,53.556,19.166,15.159,50.128,17.016,65.436,26.601999999999997,72.425,31.46,151.57,91.232,39.499,46.905,67.83500000000001,49.096000000000004,39.648
2019-09-20,30.585,39.158,79.829,38.015,59.70799999999999,20.878,19.773000000000003,49.013999999999996,118.89000000000001,32.818,190.174,57.837,42.03,39.989999999999995,19.732,20.487000000000002,36.32,28.401,20.648,92.672,38.864999999999995,22.078,37.882,96.814,47.946,26.714,97.679,42.704,39.304,36.397000000000006,119.947,74.88,25.161,51.984,58.164,21.353,16.949,54.961,18.35,69.071,27.7,74.056,35.552,151.57,92.84200000000001,40.053,48.013,68.356,49.614,41.793
2019-09-27,31.505000000000003,46.415,84.34700000000001,38.815,70.399,20.275,22.243000000000002,54.34400000000001,129.628,37.506,229.373,67.86699999999999,42.513999999999996,45.403,22.808,24.387,37.698,33.025,24.338,106.79,46.998000000000005,26.665,45.58,106.999,46.936,30.676,104.89500000000001,51.78099999999999,45.303999999999995,41.864,145.602,74.998,29.723000000000003,61.646,67.63,24.973000000000003,19.256,65.819,21.187,78.827,29.369,80.92,42.247,151.57,92.34,41.621,50.274,76.94500000000001,50.186,45.5
2019-10-04,30.799,47.056,82.764,40.705,72.501,22.344,22.471,53.549,134.348,38.235,235.44400000000002,69.125,43.744,46.019,22.179,24.598000000000003,35.39,33.35,24.698,106.572,48.463,26.506999999999998,46.308,102.78,48.489999999999995,31.049,107.707,53.148,46.711,41.595,155.305,73.834,31.306,63.65599999999999,70.873,25.788999999999998,19.214999999999996,68.90799999999999,20.96,79.697,31.969,80.574,43.623000000000005,158.827,94.279,43.265,52.5,76.783,51.164,45.181
2019-10-11,30.643,44.548,83.13199999999999,41.112,76.738,22.449,22.185,52.592,132.934,36.043,233.962,67.372,44.272000000000006,44.292,21.133000000000003,23.134,35.604,30.607999999999997,22.779,104.001,46.739999999999995,24.022,44.049,102.436,48.956,29.49,106.553,52.489,43.806,39.027,163.44,71.03999999999999,29.988999999999997,61.90599999999999,73.21000000000001,23.498,18.047,70.34400000000001,19.149,76.935,32.019,78.839,40.977,167.14000000000001,90.424,43.756,52.5,76.8,51.116,44.19
2019-10-18,31.500999999999998,41.339999999999996,80.925,41.373000000000005,72.115,22.441,19.85,49.010000000000005,124.68799999999999,32.195,216.865,61.907999999999994,44.582,41.486000000000004,19.654,20.386000000000003,35.422,26.737000000000002,20.271,103.81400000000001,39.587,20.573,39.856,98.30199999999999,47.86,26.345999999999997,106.33099999999999,45.589,39.725,34.743,137.996,71.924,27.569,55.928,63.98,22.15,15.672,61.126,16.689,70.824,31.788,76.613,36.566,159.474,92.864,42.746,52.5,73.457,49.272000000000006,41.912
2019-10-25,31.502999999999997,44.425,81.534,40.905,70.03999999999999,22.262999999999998,17.853,47.955,125.81199999999998,30.456,223.40299999999996,61.156000000000006,44.89,47.334,18.655,19.722,35.438,25.613,19.896,101.19200000000001,37.839,19.939,39.418,97.586,46.224000000000004,25.176,105.107,43.438,37.233,35.653999999999996,135.45499999999998,71.52,26.845999999999997,53.019000000000005,61.345000000000006,21.512999999999998,16.294999999999998,57.722,17.206,68.245,31.675,75.762,37.019,162.007,93.971,41.589999999999996,52.5,70.487,48.748000000000005,42.404
2019-11-01,30.825,44.086,80.416,38.661,68.10799999999999,20.563,19.035,45.690999999999995,119.124,29.705000000000002,202.626,60.812,44.632,50.055,18.686,19.567,34.977999999999994,25.212,19.476,94.557,35.564,19.657,39.166,97.19,45.052,24.82,105.854,42.323,35.842,36.188,128.221,72.571,26.639,51.486000000000004,60.013,22.246000000000002,16.439999999999998,56.675,17.776,70.795,32.076,77.599,36.428,158.86700000000002,92.19300000000001,40.400999999999996,52.581999999999994,69.147,49.194,42.111000000000004
2019-11-08,30.782999999999998,42.271,79.431,37.957,91.13199999999999,18.707,18.731,43.844,95.89200000000001,28.955000000000002,193.58800000000002,57.190999999999995,44.058,50.478,17.794,18.6,33.553999999999995,23.834,18.529,86.548,34.366,18.486,37.825,94.462,44.286,24.542,103.106,41.594,33.368,35.116,123.29100000000001,70.476,25.322,49.458999999999996,58.28099999999999,23.306,15.017,54.903999999999996,18.021,69.138,31.192,74.553,34.821000000000005,153.123,88.97200000000001,40.352,50.768,65.979,47.416,41.785000000000004
2019-11-15,31.144,42.484,81.188,38.307,110.30199999999999,18.787,19.476999999999997,44.903,96.723,29.28,191.495,58.985,44.744,51.521,18.174,18.928,32.334,23.86,18.778,84.423,35.555,18.974,37.864,93.348,44.858,24.637,106.641,42.725,33.590999999999994,35.933,123.075,72.462,25.511000000000003,49.884,58.559000000000005,24.061,15.215,55.132000000000005,18.227,68.485,31.981,74.039,34.772000000000006,154.10399999999998,92.178,40.406,49.955,64.661,47.327999999999996,41.732
2019-11-22,31.73,43.28598,83.51182,38.8852,92.7927,19.07242,20.59232,46.852940000000004,101.08564,29.811200000000003,200.7588,61.09134,44.85332,54.05726,19.38684,19.145,33.173320000000004,25.022479999999998,18.67492,83.00264,37.15276,19.47796,39.601119999999995,93.24086,44.36152,25.54772,105.67819999999999,44.74344,34.685900000000004,36.16418,126.58542,73.36800000000001,26.174439999999997,51.563,59.993579999999994,24.96306,15.723320000000001,56.267700000000005,17.896120000000003,68.80726,32.087,75.01156,35.598400000000005,151.36524,92.68322,40.358940000000004,50.38018,66.83297999999999,47.56266,41.35926
2019-11-29,32.04986,43.85716,83.16382,39.35036,88.33238,20.76324,18.81194,45.6838,93.59752,28.95216,196.4413,61.58542,45.16184,54.440160000000006,17.89836,18.60642,33.17552,24.11566,18.03994,81.01862,35.21202,18.733719999999998,38.22538,92.15802,44.14116,25.63762,106.0848,42.72768,34.815780000000004,34.96508,123.78402000000001,73.25980000000001,24.508680000000002,49.13728,57.7487,23.669620000000002,14.56796,53.4018,17.45548,66.63091999999999,32.209,72.35666,33.87158,148.10598,92.50358,40.32088,51.16876,65.11985999999999,46.72586,42.61988
2019-12-06,32.29212,45.046800000000005,81.18082,39.40378,88.27214000000001,21.7785,18.7003,44.4474,94.16314,28.5803,193.71646,62.31952,44.970420000000004,56.31318,17.244059999999998,19.13786,33.36026,24.771359999999998,18.95288,82.26804,34.0566,19.7123,38.67088,90.99994000000001,43.892939999999996,27.48734,105.19839999999999,40.346680000000006,36.488659999999996,35.442099999999996,124.84348,71.532,25.42422,47.3575,56.64804,23.947020000000002,15.240879999999999,52.544259999999994,17.72898,66.69102000000001,31.9206,74.39446000000001,33.75376,138.6017,90.4586,40.32082,52.20916,65.14384,46.75944,41.434
2019-12-13,32.70202,45.70478,70.3293,39.40528,90.95862,24.58052,18.11222,42.5754,90.27454,27.30092,176.8041,60.6579,44.8949,55.015859999999996,16.63932,19.1069,32.97158,24.256040000000002,18.7836,80.51214,31.31404,18.69276,36.858799999999995,89.93366,43.74768,27.663760000000003,104.8238,37.446299999999994,36.073339999999995,34.337059999999994,119.78168000000001,71.1078,25.26974,43.83888,53.151160000000004,23.86846,15.009039999999999,49.8205,16.94728,64.91582,31.6718,74.53528,32.9152,134.78672,90.596,40.302800000000005,51.420640000000006,63.23286,45.805240000000005,41.92482
2019-12-20,32.8844,45.434219999999996,68.02944,38.900279999999995,90.10886,24.392400000000002,17.81134,40.25116,86.6795,25.969720000000002,159.4633,57.55372,44.871660000000006,54.1596,16.58086,18.27012,32.50502,22.638579999999997,17.88672,76.85632,31.955540000000003,17.83894,35.782,89.63432,42.30972,27.627460000000003,104.30732,35.98816,34.79742,32.64618,110.27472,71.08812,24.13136,42.71324,51.77664,23.29282,13.6936,48.696600000000004,16.2543,62.39901999999999,31.49556,78.03576000000001,32.76688,127.28605999999999,89.80948,40.25058,50.11032,61.16016,44.779939999999996,38.930640000000004
2019-12-27,33.39862,45.294979999999995,66.79076,39.11796,88.3368,23.78002,17.43684,39.518299999999996,85.16724,26.06232,154.3501,55.60924,45.6014,53.02752,16.520519999999998,18.53938,32.4431,22.58506,17.1184,76.78058,32.92238,17.76656,35.4113,95.89692,41.982,27.7754,105.7766,35.52414,34.7291,32.615480000000005,106.49614,72.681,23.8472,43.27168,52.57436,22.95668,13.6208,49.126819999999995,16.0469,60.61564,32.339,80.19226,32.8833,122.76704,91.17114000000001,40.0,50.03218,62.44796,40.88962,39.445460000000004
2020-01-03,33.76646,45.38802,66.52116,39.305040000000005,88.6803,22.99136,17.6221,39.439800000000005,86.7076,27.305979999999998,154.35492,55.75866,46.06716,53.02844,16.66888,18.64096,35.078379999999996,22.86224,18.120079999999998,78.62786,33.29948,17.78606,35.05324,94.96906,41.07528,27.9292,104.05250000000001,36.40084,34.849059999999994,32.32216,106.14742000000001,71.59956,24.11206,42.61022,51.549479999999996,22.846120000000003,13.702279999999998,48.64054,16.53824,61.1321,31.846899999999998,78.85842,32.906060000000004,118.39721999999999,90.17662,39.862080000000006,50.3744,61.056819999999995,39.89494,41.84622
2020-01-10,33.80236,43.921479999999995,67.33590000000001,39.51866,100.02142,22.78232,17.823140000000002,39.1575,89.7326,28.539260000000002,164.14572,55.51948,46.33678,54.50902,17.6072,19.27348,34.84288,23.50796,18.418200000000002,79.07658,35.329240000000006,17.73156,34.901120000000006,97.35292,41.1293,28.53668,104.0246,37.501819999999995,34.68552,32.21814,110.83330000000001,72.48920000000001,24.3007,43.5829,52.311840000000004,23.3114,14.14068,49.54894,16.913,58.11582,31.77,79.1412,33.536680000000004,125.00622000000001,89.936,39.85186,50.43924,60.82634,39.89326,41.54984
2020-01-17,33.05212,39.8997,66.5197,39.58022,97.03945999999999,22.77646,17.63466,38.04622,88.87668,28.26072,168.53122,54.95740000000001,46.79924,55.229139999999994,18.24418,19.12138,34.43474,22.50946,18.123160000000002,78.91304,32.924760000000006,17.299619999999997,33.31678,96.00546,41.37532,27.731,105.1016,35.26114,34.20266,30.697300000000002,111.58538000000001,70.18,25.13062,41.35414,47.72416,22.42714,13.97194,45.72564,16.476599999999998,53.71436,32.1388,77.43246,32.29078,127.54505999999999,92.30788,39.84063999999999,52.967240000000004,58.78366,39.41572,41.3214
2020-01-24,33.00282,35.87612,65.36112,39.62208,95.28448,22.78338,17.7288,37.36373999999999,88.08958,27.86046,166.30062,54.563739999999996,47.49276,64.26805999999999,18.29362,19.42422,34.48584,22.65962,18.51782,78.82976,32.25662,17.550140000000003,34.41638,95.74704,41.29482,27.7344,105.1646,34.47598,34.627340000000004,30.7305,110.92580000000001,70.82320000000001,26.77206,40.39218,46.35754,22.64312,13.82462,43.7462,16.21454,52.1948,32.4576,76.7114,32.80166,120.50098,93.43974,39.8423,53.510360000000006,58.61486,39.91724,41.216480000000004
2020-01-31,33.71926,33.7568,66.77898,39.79252,92.78076,22.632820000000002,18.13166,38.17114,82.26594,27.55518,173.91446000000002,55.11558,47.93258,68.22516,18.63492,18.988580000000002,34.94228,23.3901,18.67782,83.02486,34.17426,17.9388,39.54502,97.66776,41.35436,28.91938,103.9588,37.23622,35.8463,32.382760000000005,120.27994000000001,72.373,27.664740000000002,42.912040000000005,49.851659999999995,23.50448,14.27416,48.47032,16.97102,51.1694,32.3666,76.85679999999999,35.61598,113.89623999999999,92.86168,39.25428,53.19539999999999,58.51144000000001,40.52418,41.08234
2020-02-07,34.67336,30.476280000000003,66.3529,40.1933,85.83815999999999,20.4167,17.74512,38.89692,73.90578,25.799380000000003,171.77914,52.73328,49.22654,68.62574,17.5634,18.03408,34.00302,22.64106,18.21656,82.18658,31.449239999999996,17.42224,38.648900000000005,95.34456,41.317499999999995,27.74788,103.16279999999999,34.096379999999996,33.96092,31.110519999999998,116.74629999999999,70.7736,26.106479999999998,39.90804,46.559000000000005,21.6139,13.856620000000001,45.4774,17.34706,49.10928,31.871199999999998,74.62894,34.410720000000005,104.65925999999999,89.84082,39.80824,51.5686,55.93846,39.18804,39.498540000000006
2020-02-14,35.0133,28.17636,66.3229,40.033820000000006,85.66132,21.05818,17.643340000000002,38.87806,69.62668,24.83812,171.18636,48.61848,49.5882,64.63224,17.1612,17.588079999999998,33.34764,21.89732,18.09668,79.22706000000001,29.363099999999996,16.57548,35.96768,92.60792000000001,41.2419,26.45018,103.36359999999999,31.71986,31.982979999999998,29.72436,109.28551999999999,71.776,22.8524,37.474959999999996,43.91372,20.15426,13.2654,42.318920000000006,17.43816,45.20254,32.2194,67.65324000000001,32.56054,95.85494000000001,90.638,39.81044,51.565340000000006,54.4338,38.51368,39.57356
2020-02-21,35.13402,29.03614,67.91738000000001,40.26678,82.59942000000001,21.677100000000003,18.7313,40.84758,69.1027,25.15894,169.60824,48.412099999999995,49.756080000000004,62.34336,17.81172,18.24652,32.91504,24.289179999999998,18.46994,78.21968000000001,30.396680000000003,16.8138,36.178219999999996,92.22782,41.0346,26.8245,104.31559999999999,33.01524,32.643060000000006,30.009719999999998,106.92645999999999,71.7236,22.76898,38.17994,44.214299999999994,20.788420000000002,13.96806,43.0991,17.75484,45.21282,32.1816,67.03963999999999,33.068979999999996,85.67632,90.586,39.82056,51.70482,55.52596,38.4613,38.712120000000006
2020-02-28,36.095639999999996,38.7913,85.13864,43.32845999999999,85.11244,22.71438,26.544580000000003,52.61404,86.51707999999999,34.58382,215.61372,60.054500000000004,51.466359999999995,71.66568,23.598580000000002,25.31506,36.06758,34.33234,24.544040000000003,111.19774,45.526059999999994,23.67192,56.41224,114.15652,43.210719999999995,34.30982,112.3422,50.264660000000006,42.36944,38.895140000000005,139.31632,77.2634,30.02876,56.02858,62.11174,28.11674,20.71484,60.83732,22.916520000000002,62.972519999999996,34.894400000000005,75.00178,41.6857,96.15848,97.438,39.84952,59.93982,66.22121999999999,43.230380000000004,43.07112
